,STATION,DATE,TIME,ENTRIES,NEW_ENTRIES
1368,86 ST,2/20/2017,23:00:00,1151541250,4705
1369,86 ST,2/21/2017,3:00:00,1151542233,983
1370,86 ST,2/21/2017,7:00:00,1151543214,981
1371,86 ST,2/21/2017,11:00:00,1040634907,5626
1372,86 ST,2/21/2017,15:00:00,1138208197,6688
1373,86 ST,2/21/2017,19:00:00,984136440,7257
1374,86 ST,2/21/2017,23:00:00,1151584433,6075
1375,86 ST,2/22/2017,3:00:00,1148318836,1415
1376,86 ST,2/22/2017,7:00:00,1148319927,1091
1377,86 ST,2/22/2017,11:00:00,1008288687,4834
1378,86 ST,2/22/2017,15:00:00,1138246135,6800
1379,86 ST,2/22/2017,19:00:00,984155819,7603
1380,86 ST,2/22/2017,23:00:00,1151630175,6469
1381,86 ST,2/23/2017,3:00:00,1151631741,1566
1382,86 ST,2/23/2017,7:00:00,1151632719,978
1383,86 ST,2/23/2017,11:00:00,1004107116,4711
1384,86 ST,2/23/2017,15:00:00,1151653447,8073
1385,86 ST,2/23/2017,19:00:00,999183880,8444
1386,86 ST,2/23/2017,23:00:00,1151676397,6702
1387,86 ST,2/24/2017,3:00:00,1151678088,1691
1388,86 ST,2/24/2017,7:00:00,1151679055,967
1389,86 ST,2/24/2017,11:00:00,1055719610,6157
1390,86 ST,2/24/2017,15:00:00,1151699562,8594
1391,86 ST,2/24/2017,19:00:00,999206318,8494
1392,86 ST,2/24/2017,23:00:00,1151723579,7542
1393,86 ST,2/25/2017,3:00:00,1151725327,1748
1394,86 ST,2/25/2017,7:00:00,1151725645,318
1395,86 ST,2/25/2017,11:00:00,1151728394,2749
1396,86 ST,2/25/2017,15:00:00,1151735181,6787
1397,86 ST,2/25/2017,19:00:00,1151744311,9130
1398,86 ST,2/25/2017,23:00:00,1151749866,5555
1399,86 ST,2/26/2017,3:00:00,1151751435,1569
1400,86 ST,2/26/2017,7:00:00,947286327,141
1401,86 ST,2/26/2017,11:00:00,1151753635,2059
1402,86 ST,2/26/2017,15:00:00,1151759067,5432
1403,86 ST,2/26/2017,19:00:00,947290539,2343
1404,86 ST,2/26/2017,23:00:00,1151769202,7792
1405,86 ST,2/27/2017,3:00:00,1151770049,847
1406,86 ST,2/27/2017,7:00:00,1151771126,1077
1407,86 ST,2/27/2017,11:00:00,1055778013,6798
1408,86 ST,2/27/2017,15:00:00,1138410201,6280
1409,86 ST,2/27/2017,19:00:00,999252068,8263
1410,86 ST,2/27/2017,23:00:00,1151813593,6406
1411,86 ST,2/28/2017,3:00:00,1151814730,1137
1412,86 ST,2/28/2017,7:00:00,1151815944,1214
1413,86 ST,2/28/2017,11:00:00,1004198666,5023
1414,86 ST,2/28/2017,15:00:00,1151837396,7928
1415,86 ST,2/28/2017,19:00:00,1010294562,9533
1416,86 ST,2/28/2017,23:00:00,1138472100,5611
1417,86 ST-2 AVE,1/1/2017,0:00:00,81,48
1418,86 ST-2 AVE,1/1/2017,4:00:00,36569565,0
1419,86 ST-2 AVE,1/1/2017,8:00:00,36569565,0
1420,86 ST-2 AVE,1/1/2017,12:00:00,36569579,14
1421,86 ST-2 AVE,1/1/2017,16:00:00,36571533,2109
1422,86 ST-2 AVE,1/1/2017,20:00:00,36576967,2999
1423,86 ST-2 AVE,1/2/2017,0:00:00,36582886,1114
1424,86 ST-2 AVE,1/2/2017,4:00:00,36582893,7
1425,86 ST-2 AVE,1/2/2017,8:00:00,36583071,178
1426,86 ST-2 AVE,1/2/2017,12:00:00,36585661,2590
1427,86 ST-2 AVE,1/2/2017,16:00:00,36575757,1701
1428,86 ST-2 AVE,1/2/2017,20:00:00,36586128,2895
1429,86 ST-2 AVE,1/3/2017,0:00:00,36597119,952
1430,86 ST-2 AVE,1/3/2017,4:00:00,36597122,3
1431,86 ST-2 AVE,1/3/2017,8:00:00,36598897,1775
1432,86 ST-2 AVE,1/3/2017,12:00:00,36585611,3107
1433,86 ST-2 AVE,1/3/2017,16:00:00,36608589,3202
1434,86 ST-2 AVE,1/3/2017,20:00:00,36612931,4342
1435,86 ST-2 AVE,1/4/2017,0:00:00,36613909,978
1436,86 ST-2 AVE,1/4/2017,4:00:00,36613910,1
1437,86 ST-2 AVE,1/4/2017,8:00:00,36615815,1905
1438,86 ST-2 AVE,1/4/2017,12:00:00,36594142,3805
1439,86 ST-2 AVE,1/4/2017,16:00:00,57975,3429
1440,86 ST-2 AVE,1/4/2017,20:00:00,62611,4635
1441,86 ST-2 AVE,1/5/2017,0:00:00,63683,1072
1442,86 ST-2 AVE,1/5/2017,4:00:00,63687,4
1443,86 ST-2 AVE,1/5/2017,8:00:00,65616,1929
1444,86 ST-2 AVE,1/5/2017,12:00:00,36596331,3079
1445,86 ST-2 AVE,1/5/2017,16:00:00,36645938,3281
1446,86 ST-2 AVE,1/5/2017,20:00:00,36650653,4715
1447,86 ST-2 AVE,1/6/2017,0:00:00,36651748,1095
1448,86 ST-2 AVE,1/6/2017,4:00:00,36651748,0
1449,86 ST-2 AVE,1/6/2017,8:00:00,36653546,1798
1450,86 ST-2 AVE,1/6/2017,12:00:00,36603225,3118
1451,86 ST-2 AVE,1/6/2017,16:00:00,36664880,3508
1452,86 ST-2 AVE,1/6/2017,20:00:00,36616306,2544
1453,86 ST-2 AVE,1/7/2017,0:00:00,36671794,1603
1454,86 ST-2 AVE,1/7/2017,4:00:00,36671796,2
1455,86 ST-2 AVE,1/7/2017,8:00:00,36672001,205
1456,86 ST-2 AVE,1/7/2017,12:00:00,36638273,1774
1457,86 ST-2 AVE,1/7/2017,16:00:00,36658280,5180
1458,86 ST-2 AVE,1/7/2017,20:00:00,36623787,2788
1459,86 ST-2 AVE,1/8/2017,0:00:00,36687161,1574
1460,86 ST-2 AVE,1/8/2017,4:00:00,36687163,2
1461,86 ST-2 AVE,1/8/2017,8:00:00,36687317,154
1462,86 ST-2 AVE,1/8/2017,12:00:00,36689782,2465
1463,86 ST-2 AVE,1/8/2017,16:00:00,36649045,3335
1464,86 ST-2 AVE,1/8/2017,20:00:00,36698728,3749
1465,86 ST-2 AVE,1/9/2017,0:00:00,36699654,926
1466,86 ST-2 AVE,1/9/2017,4:00:00,36699656,2
1467,86 ST-2 AVE,1/9/2017,8:00:00,36701848,2192
1468,86 ST-2 AVE,1/9/2017,12:00:00,36621867,3461
1469,86 ST-2 AVE,1/9/2017,16:00:00,36712831,2723
1470,86 ST-2 AVE,1/9/2017,20:00:00,36687781,3113
1471,86 ST-2 AVE,1/10/2017,0:00:00,36718565,1497
1472,86 ST-2 AVE,1/10/2017,4:00:00,36718678,113
1473,86 ST-2 AVE,1/10/2017,8:00:00,36720863,2185
1474,86 ST-2 AVE,1/10/2017,12:00:00,36629112,3401
1475,86 ST-2 AVE,1/10/2017,16:00:00,36732385,3075
1476,86 ST-2 AVE,1/10/2017,20:00:00,36736996,4611
1477,86 ST-2 AVE,1/11/2017,0:00:00,36738642,1646
1478,86 ST-2 AVE,1/11/2017,4:00:00,36738762,120
1479,86 ST-2 AVE,1/11/2017,8:00:00,36740994,2232
1480,86 ST-2 AVE,1/11/2017,12:00:00,36620911,2492
1481,86 ST-2 AVE,1/11/2017,16:00:00,36752394,3011
1482,86 ST-2 AVE,1/11/2017,20:00:00,36719945,3878
1483,86 ST-2 AVE,1/12/2017,0:00:00,36758997,1840
1484,86 ST-2 AVE,1/12/2017,4:00:00,36759133,136
1485,86 ST-2 AVE,1/12/2017,8:00:00,36761324,2191
1486,86 ST-2 AVE,1/12/2017,12:00:00,36626451,2409
1487,86 ST-2 AVE,1/12/2017,16:00:00,36773191,3389
1488,86 ST-2 AVE,1/12/2017,20:00:00,36736748,4166
1489,86 ST-2 AVE,1/13/2017,0:00:00,36780316,1959
1490,86 ST-2 AVE,1/13/2017,4:00:00,36780495,179
1491,86 ST-2 AVE,1/13/2017,8:00:00,36782532,2037
1492,86 ST-2 AVE,1/13/2017,12:00:00,36651721,3229
1493,86 ST-2 AVE,1/13/2017,16:00:00,36794276,3454
1494,86 ST-2 AVE,1/13/2017,20:00:00,36680530,2670
1495,86 ST-2 AVE,1/14/2017,0:00:00,36802216,2558
1496,86 ST-2 AVE,1/14/2017,4:00:00,36802678,462
1497,86 ST-2 AVE,1/14/2017,8:00:00,36803006,328
1498,86 ST-2 AVE,1/14/2017,12:00:00,36806358,3352
1499,86 ST-2 AVE,1/14/2017,16:00:00,36724067,3617
1500,86 ST-2 AVE,1/14/2017,20:00:00,36729651,3451
1501,86 ST-2 AVE,1/15/2017,0:00:00,36820086,2749
1502,86 ST-2 AVE,1/15/2017,4:00:00,36820598,512
1503,86 ST-2 AVE,1/15/2017,8:00:00,36820814,216
1504,86 ST-2 AVE,1/15/2017,12:00:00,36823482,2668
1505,86 ST-2 AVE,1/15/2017,16:00:00,36734791,3436
1506,86 ST-2 AVE,1/15/2017,20:00:00,36780517,3426
1507,86 ST-2 AVE,1/16/2017,0:00:00,36835035,1920
1508,86 ST-2 AVE,1/16/2017,4:00:00,36835230,195
1509,86 ST-2 AVE,1/16/2017,8:00:00,36835884,654
1510,86 ST-2 AVE,1/16/2017,12:00:00,36785833,3245
1511,86 ST-2 AVE,1/16/2017,16:00:00,36789634,3801
1512,86 ST-2 AVE,1/16/2017,20:00:00,36849113,4110
1513,86 ST-2 AVE,1/17/2017,0:00:00,36850565,1452
1514,86 ST-2 AVE,1/17/2017,4:00:00,36850690,125
1515,86 ST-2 AVE,1/17/2017,8:00:00,36853001,2311
1516,86 ST-2 AVE,1/17/2017,12:00:00,36651114,2469
1517,86 ST-2 AVE,1/17/2017,16:00:00,36864274,2891
1518,86 ST-2 AVE,1/17/2017,20:00:00,36808593,3688
1519,86 ST-2 AVE,1/18/2017,0:00:00,36870592,1738
1520,86 ST-2 AVE,1/18/2017,4:00:00,36870756,164
1521,86 ST-2 AVE,1/18/2017,8:00:00,36873158,2402
1522,86 ST-2 AVE,1/18/2017,12:00:00,36656782,2728
1523,86 ST-2 AVE,1/18/2017,16:00:00,36834733,2955
1524,86 ST-2 AVE,1/18/2017,20:00:00,36825408,3811
1525,86 ST-2 AVE,1/19/2017,0:00:00,36891591,1789
1526,86 ST-2 AVE,1/19/2017,4:00:00,36891729,138
1527,86 ST-2 AVE,1/19/2017,8:00:00,36894060,2331
1528,86 ST-2 AVE,1/19/2017,12:00:00,36662879,2769
1529,86 ST-2 AVE,1/19/2017,16:00:00,36906243,3349
1530,86 ST-2 AVE,1/19/2017,20:00:00,36788348,3371
1531,86 ST-2 AVE,1/20/2017,0:00:00,36913401,1936
1532,86 ST-2 AVE,1/20/2017,4:00:00,36913588,187
1533,86 ST-2 AVE,1/20/2017,8:00:00,36915734,2146
1534,86 ST-2 AVE,1/20/2017,12:00:00,36668632,2452
1535,86 ST-2 AVE,1/20/2017,16:00:00,36927589,3532
1536,86 ST-2 AVE,1/20/2017,20:00:00,36859690,4185
1537,86 ST-2 AVE,1/21/2017,0:00:00,36935294,2543
1538,86 ST-2 AVE,1/21/2017,4:00:00,36935664,370
1539,86 ST-2 AVE,1/21/2017,8:00:00,36936011,347
1540,86 ST-2 AVE,1/21/2017,12:00:00,36939404,3393
1541,86 ST-2 AVE,1/21/2017,16:00:00,36809786,3699
1542,86 ST-2 AVE,1/21/2017,20:00:00,36874132,4603
1543,86 ST-2 AVE,1/22/2017,0:00:00,36953733,2956
1544,86 ST-2 AVE,1/22/2017,4:00:00,36954272,539
1545,86 ST-2 AVE,1/22/2017,8:00:00,36954466,194
1546,86 ST-2 AVE,1/22/2017,12:00:00,36956921,2455
1547,86 ST-2 AVE,1/22/2017,16:00:00,36882752,3819
1548,86 ST-2 AVE,1/22/2017,20:00:00,36965110,3384
1549,86 ST-2 AVE,1/23/2017,0:00:00,36966583,1473
1550,86 ST-2 AVE,1/23/2017,4:00:00,36966701,118
1551,86 ST-2 AVE,1/23/2017,8:00:00,36969011,2310
1552,86 ST-2 AVE,1/23/2017,12:00:00,36683099,2522
1553,86 ST-2 AVE,1/23/2017,16:00:00,36980580,2997
1554,86 ST-2 AVE,1/23/2017,20:00:00,36984717,4137
1555,86 ST-2 AVE,1/24/2017,0:00:00,36986127,1410
1556,86 ST-2 AVE,1/24/2017,4:00:00,36986222,95
1557,86 ST-2 AVE,1/24/2017,8:00:00,36988638,2416
1558,86 ST-2 AVE,1/24/2017,12:00:00,36688710,2808
1559,86 ST-2 AVE,1/24/2017,16:00:00,37000799,3148
1560,86 ST-2 AVE,1/24/2017,20:00:00,36918076,3967
1561,86 ST-2 AVE,1/25/2017,0:00:00,37007559,1894
1562,86 ST-2 AVE,1/25/2017,4:00:00,37007715,156
1563,86 ST-2 AVE,1/25/2017,8:00:00,37010088,2373
1564,86 ST-2 AVE,1/25/2017,12:00:00,36694649,2725
1565,86 ST-2 AVE,1/25/2017,16:00:00,36932121,3116
1566,86 ST-2 AVE,1/25/2017,20:00:00,36936442,4321
1567,86 ST-2 AVE,1/26/2017,0:00:00,37030701,2035
1568,86 ST-2 AVE,1/26/2017,4:00:00,37030840,139
1569,86 ST-2 AVE,1/26/2017,8:00:00,37033154,2314
1570,86 ST-2 AVE,1/26/2017,12:00:00,36700727,2727
1571,86 ST-2 AVE,1/26/2017,16:00:00,37045932,3558
1572,86 ST-2 AVE,1/26/2017,20:00:00,36954376,4262
1573,86 ST-2 AVE,1/27/2017,0:00:00,37053348,2209
1574,86 ST-2 AVE,1/27/2017,4:00:00,37053560,212
1575,86 ST-2 AVE,1/27/2017,8:00:00,37055662,2102
1576,86 ST-2 AVE,1/27/2017,12:00:00,36706700,2664
1577,86 ST-2 AVE,1/27/2017,16:00:00,37068266,3840
1578,86 ST-2 AVE,1/27/2017,20:00:00,36820761,3059
1579,86 ST-2 AVE,1/28/2017,0:00:00,37077006,2832
1580,86 ST-2 AVE,1/28/2017,4:00:00,37077427,421
1581,86 ST-2 AVE,1/28/2017,8:00:00,37077753,326
1582,86 ST-2 AVE,1/28/2017,12:00:00,37081341,3588
1583,86 ST-2 AVE,1/28/2017,16:00:00,36827473,2920
1584,86 ST-2 AVE,1/28/2017,20:00:00,36830496,3023
1585,86 ST-2 AVE,1/29/2017,0:00:00,37096587,3266
1586,86 ST-2 AVE,1/29/2017,4:00:00,37097177,590
1587,86 ST-2 AVE,1/29/2017,8:00:00,37097406,229
1588,86 ST-2 AVE,1/29/2017,12:00:00,37100393,2987
1589,86 ST-2 AVE,1/29/2017,16:00:00,36998383,4369
1590,86 ST-2 AVE,1/29/2017,20:00:00,37109504,3774
1591,86 ST-2 AVE,1/30/2017,0:00:00,37111110,1606
1592,86 ST-2 AVE,1/30/2017,4:00:00,37111264,154
1593,86 ST-2 AVE,1/30/2017,8:00:00,37113558,2294
1594,86 ST-2 AVE,1/30/2017,12:00:00,36723050,2777
1595,86 ST-2 AVE,1/30/2017,16:00:00,37125753,3345
1596,86 ST-2 AVE,1/30/2017,20:00:00,37130438,4685
1597,86 ST-2 AVE,1/31/2017,0:00:00,37132191,1753
1598,86 ST-2 AVE,1/31/2017,4:00:00,37132320,129
1599,86 ST-2 AVE,1/31/2017,8:00:00,37134919,2599
1600,86 ST-2 AVE,1/31/2017,12:00:00,36729119,2875
1601,86 ST-2 AVE,1/31/2017,16:00:00,37147480,3186
1602,86 ST-2 AVE,1/31/2017,20:00:00,37036017,4047
1603,86 ST-2 AVE,2/1/2017,0:00:00,37154342,1897
1604,86 ST-2 AVE,2/1/2017,4:00:00,37154494,152
1605,86 ST-2 AVE,2/1/2017,8:00:00,37157055,2561
1606,86 ST-2 AVE,2/1/2017,12:00:00,36735269,2888
1607,86 ST-2 AVE,2/1/2017,16:00:00,37169915,3470
1608,86 ST-2 AVE,2/1/2017,20:00:00,37054194,4295
1609,86 ST-2 AVE,2/2/2017,0:00:00,37177243,2118
1610,86 ST-2 AVE,2/2/2017,4:00:00,37177386,143
1611,86 ST-2 AVE,2/2/2017,8:00:00,37179803,2417
1612,86 ST-2 AVE,2/2/2017,12:00:00,36741503,2911
1613,86 ST-2 AVE,2/2/2017,16:00:00,37192677,3455
1614,86 ST-2 AVE,2/2/2017,20:00:00,37072634,4408
1615,86 ST-2 AVE,2/3/2017,0:00:00,37200325,2220
1616,86 ST-2 AVE,2/3/2017,4:00:00,37200518,193
1617,86 ST-2 AVE,2/3/2017,8:00:00,37202812,2294
1618,86 ST-2 AVE,2/3/2017,12:00:00,36747779,2703
1619,86 ST-2 AVE,2/3/2017,16:00:00,37215481,3749
1620,86 ST-2 AVE,2/3/2017,20:00:00,36989606,3855
1621,86 ST-2 AVE,2/4/2017,0:00:00,37224163,2861
1622,86 ST-2 AVE,2/4/2017,4:00:00,37224610,447
1623,86 ST-2 AVE,2/4/2017,8:00:00,37224974,364
1624,86 ST-2 AVE,2/4/2017,12:00:00,37228396,3422
1625,86 ST-2 AVE,2/4/2017,16:00:00,36998054,3843
1626,86 ST-2 AVE,2/4/2017,20:00:00,36907452,3130
1627,86 ST-2 AVE,2/5/2017,0:00:00,37243427,3103
1628,86 ST-2 AVE,2/5/2017,4:00:00,37243982,555
1629,86 ST-2 AVE,2/5/2017,8:00:00,37244253,271
1630,86 ST-2 AVE,2/5/2017,12:00:00,37246977,2724
1631,86 ST-2 AVE,2/5/2017,16:00:00,37115707,3809
1632,86 ST-2 AVE,2/5/2017,20:00:00,37256043,4289
1633,86 ST-2 AVE,2/6/2017,0:00:00,37258565,2522
1634,86 ST-2 AVE,2/6/2017,4:00:00,37258723,158
1635,86 ST-2 AVE,2/6/2017,8:00:00,37261067,2344
1636,86 ST-2 AVE,2/6/2017,12:00:00,36764219,2737
1637,86 ST-2 AVE,2/6/2017,16:00:00,37273164,3111
1638,86 ST-2 AVE,2/6/2017,20:00:00,37277820,4656
1639,86 ST-2 AVE,2/7/2017,0:00:00,37279548,1728
1640,86 ST-2 AVE,2/7/2017,4:00:00,37279688,140
1641,86 ST-2 AVE,2/7/2017,8:00:00,37282349,2661
1642,86 ST-2 AVE,2/7/2017,12:00:00,36770389,3056
1643,86 ST-2 AVE,2/7/2017,16:00:00,37295266,3226
1644,86 ST-2 AVE,2/7/2017,20:00:00,37154531,4090
1645,86 ST-2 AVE,2/8/2017,0:00:00,37301976,1708
1646,86 ST-2 AVE,2/8/2017,4:00:00,37302106,130
1647,86 ST-2 AVE,2/8/2017,8:00:00,37304766,2660
1648,86 ST-2 AVE,2/8/2017,12:00:00,36776478,2880
1649,86 ST-2 AVE,2/8/2017,16:00:00,37317470,3372
1650,86 ST-2 AVE,2/8/2017,20:00:00,37074484,3569
1651,86 ST-2 AVE,2/9/2017,0:00:00,37324999,2088
1652,86 ST-2 AVE,2/9/2017,4:00:00,37325180,181
1653,86 ST-2 AVE,2/9/2017,8:00:00,37326969,1789
1654,86 ST-2 AVE,2/9/2017,12:00:00,36962767,3351
1655,86 ST-2 AVE,2/9/2017,16:00:00,37335813,2349
1656,86 ST-2 AVE,2/9/2017,20:00:00,37339493,3680
1657,86 ST-2 AVE,2/10/2017,0:00:00,37340808,1315
1658,86 ST-2 AVE,2/10/2017,4:00:00,37340976,168
1659,86 ST-2 AVE,2/10/2017,8:00:00,37343558,2582
1660,86 ST-2 AVE,2/10/2017,12:00:00,36787109,3091
1661,86 ST-2 AVE,2/10/2017,16:00:00,37356779,3666
1662,86 ST-2 AVE,2/10/2017,20:00:00,37081714,3857
1663,86 ST-2 AVE,2/11/2017,0:00:00,37365643,2919
1664,86 ST-2 AVE,2/11/2017,4:00:00,37366090,447
1665,86 ST-2 AVE,2/11/2017,8:00:00,37366483,393
1666,86 ST-2 AVE,2/11/2017,12:00:00,37370081,3598
1667,86 ST-2 AVE,2/11/2017,16:00:00,37089901,3579
1668,86 ST-2 AVE,2/11/2017,20:00:00,36981383,3105
1669,86 ST-2 AVE,2/12/2017,0:00:00,37385111,3280
1670,86 ST-2 AVE,2/12/2017,4:00:00,37385657,546
1671,86 ST-2 AVE,2/12/2017,8:00:00,37385915,258
1672,86 ST-2 AVE,2/12/2017,12:00:00,37388358,2443
1673,86 ST-2 AVE,2/12/2017,16:00:00,37228531,3534
1674,86 ST-2 AVE,2/12/2017,20:00:00,37396293,3522
1675,86 ST-2 AVE,2/13/2017,0:00:00,37397746,1453
1676,86 ST-2 AVE,2/13/2017,4:00:00,37397886,140
1677,86 ST-2 AVE,2/13/2017,8:00:00,37400523,2637
1678,86 ST-2 AVE,2/13/2017,12:00:00,36802715,3048
1679,86 ST-2 AVE,2/13/2017,16:00:00,37413205,3355
1680,86 ST-2 AVE,2/13/2017,20:00:00,37248918,4121
1681,86 ST-2 AVE,2/14/2017,0:00:00,37420001,1773
1682,86 ST-2 AVE,2/14/2017,4:00:00,37420128,127
1683,86 ST-2 AVE,2/14/2017,8:00:00,37422864,2736
1684,86 ST-2 AVE,2/14/2017,12:00:00,36809133,3112
1685,86 ST-2 AVE,2/14/2017,16:00:00,37435969,3449
1686,86 ST-2 AVE,2/14/2017,20:00:00,37132555,3489
1687,86 ST-2 AVE,2/15/2017,0:00:00,37443258,1874
1688,86 ST-2 AVE,2/15/2017,4:00:00,37443460,202
1689,86 ST-2 AVE,2/15/2017,8:00:00,37446118,2658
1690,86 ST-2 AVE,2/15/2017,12:00:00,36815451,2811
1691,86 ST-2 AVE,2/15/2017,16:00:00,37459167,3494
1692,86 ST-2 AVE,2/15/2017,20:00:00,37285969,4414
1693,86 ST-2 AVE,2/16/2017,0:00:00,37466444,1855
1694,86 ST-2 AVE,2/16/2017,4:00:00,37466578,134
1695,86 ST-2 AVE,2/16/2017,8:00:00,37469215,2637
1696,86 ST-2 AVE,2/16/2017,12:00:00,36821825,3004
1697,86 ST-2 AVE,2/16/2017,16:00:00,37482153,3436
1698,86 ST-2 AVE,2/16/2017,20:00:00,37304354,4433
1699,86 ST-2 AVE,2/17/2017,0:00:00,37489624,2079
1700,86 ST-2 AVE,2/17/2017,4:00:00,37489822,198
1701,86 ST-2 AVE,2/17/2017,8:00:00,37492153,2331
1702,86 ST-2 AVE,2/17/2017,12:00:00,36828296,2931
1703,86 ST-2 AVE,2/17/2017,16:00:00,37505002,4007
1704,86 ST-2 AVE,2/17/2017,20:00:00,37083849,2861
1705,86 ST-2 AVE,2/18/2017,0:00:00,37513378,2631
1706,86 ST-2 AVE,2/18/2017,4:00:00,37513748,370
1707,86 ST-2 AVE,2/18/2017,8:00:00,37514152,404
1708,86 ST-2 AVE,2/18/2017,12:00:00,37517404,3252
1709,86 ST-2 AVE,2/18/2017,16:00:00,37332445,4140
1710,86 ST-2 AVE,2/18/2017,20:00:00,37336516,4071
1711,86 ST-2 AVE,2/19/2017,0:00:00,37530309,2706
1712,86 ST-2 AVE,2/19/2017,4:00:00,37530778,469
1713,86 ST-2 AVE,2/19/2017,8:00:00,37531040,262
1714,86 ST-2 AVE,2/19/2017,12:00:00,37534016,2976
1715,86 ST-2 AVE,2/19/2017,16:00:00,37345536,3993
1716,86 ST-2 AVE,2/19/2017,20:00:00,37542845,3918
1717,86 ST-2 AVE,2/20/2017,0:00:00,37544561,1716
1718,86 ST-2 AVE,2/20/2017,4:00:00,37544774,213
1719,86 ST-2 AVE,2/20/2017,8:00:00,37545479,705
1720,86 ST-2 AVE,2/20/2017,12:00:00,37353898,3124
1721,86 ST-2 AVE,2/20/2017,16:00:00,37357293,3395
1722,86 ST-2 AVE,2/20/2017,20:00:00,37557975,4182
1723,86 ST-2 AVE,2/21/2017,0:00:00,37559568,1593
1724,86 ST-2 AVE,2/21/2017,4:00:00,37559696,128
1725,86 ST-2 AVE,2/21/2017,8:00:00,37561962,2266
1726,86 ST-2 AVE,2/21/2017,12:00:00,36850016,2912
1727,86 ST-2 AVE,2/21/2017,16:00:00,37574358,3306
1728,86 ST-2 AVE,2/21/2017,20:00:00,37377865,4010
1729,86 ST-2 AVE,2/22/2017,0:00:00,37580972,1684
1730,86 ST-2 AVE,2/22/2017,4:00:00,37581132,160
1731,86 ST-2 AVE,2/22/2017,8:00:00,37583525,2393
1732,86 ST-2 AVE,2/22/2017,12:00:00,36855998,2867
1733,86 ST-2 AVE,2/22/2017,16:00:00,37596182,3408
1734,86 ST-2 AVE,2/22/2017,20:00:00,37395487,4230
1735,86 ST-2 AVE,2/23/2017,0:00:00,37603232,1908
1736,86 ST-2 AVE,2/23/2017,4:00:00,37603397,165
1737,86 ST-2 AVE,2/23/2017,8:00:00,37605683,2286
1738,86 ST-2 AVE,2/23/2017,12:00:00,36862108,2793
1739,86 ST-2 AVE,2/23/2017,16:00:00,37618354,3419
1740,86 ST-2 AVE,2/23/2017,20:00:00,37413481,4405
1741,86 ST-2 AVE,2/24/2017,0:00:00,37625792,2075
1742,86 ST-2 AVE,2/24/2017,4:00:00,37625972,180
1743,86 ST-2 AVE,2/24/2017,8:00:00,37597270,2039
1744,86 ST-2 AVE,2/24/2017,12:00:00,36868049,2546
1745,86 ST-2 AVE,2/24/2017,16:00:00,37640700,3836
1746,86 ST-2 AVE,2/24/2017,20:00:00,37265978,3730
1747,86 ST-2 AVE,2/25/2017,0:00:00,37649213,2896
1748,86 ST-2 AVE,2/25/2017,4:00:00,37649639,426
1749,86 ST-2 AVE,2/25/2017,8:00:00,37650106,467
1750,86 ST-2 AVE,2/25/2017,12:00:00,37653655,3549
1751,86 ST-2 AVE,2/25/2017,16:00:00,37441548,4162
1752,86 ST-2 AVE,2/25/2017,20:00:00,37277517,3535
1753,86 ST-2 AVE,2/26/2017,0:00:00,37667171,2809
1754,86 ST-2 AVE,2/26/2017,4:00:00,37667676,505
1755,86 ST-2 AVE,2/26/2017,8:00:00,37667960,284
1756,86 ST-2 AVE,2/26/2017,12:00:00,37670913,2953
1757,86 ST-2 AVE,2/26/2017,16:00:00,37455026,3954
1758,86 ST-2 AVE,2/26/2017,20:00:00,37679502,3672
1759,86 ST-2 AVE,2/27/2017,0:00:00,37680964,1462
1760,86 ST-2 AVE,2/27/2017,4:00:00,37681208,244
1761,86 ST-2 AVE,2/27/2017,8:00:00,37683836,2628
1762,86 ST-2 AVE,2/27/2017,12:00:00,36883201,2792
1763,86 ST-2 AVE,2/27/2017,16:00:00,37695902,3078
1764,86 ST-2 AVE,2/27/2017,20:00:00,37474927,3942
1765,86 ST-2 AVE,2/28/2017,0:00:00,37702515,1788
1766,86 ST-2 AVE,2/28/2017,4:00:00,37702647,132
1767,86 ST-2 AVE,2/28/2017,8:00:00,37705389,2742
1768,86 ST-2 AVE,2/28/2017,12:00:00,36889194,2879
1769,86 ST-2 AVE,2/28/2017,16:00:00,37718166,3404
1770,86 ST-2 AVE,2/28/2017,20:00:00,37493323,4475
1771,96 ST,1/1/2017,0:00:00,21064036,0
1772,96 ST,1/1/2017,4:00:00,95957080,616
1773,96 ST,1/1/2017,8:00:00,95957477,397
1774,96 ST,1/1/2017,12:00:00,95958877,1400
1775,96 ST,1/1/2017,16:00:00,95960830,1953
1776,96 ST,1/1/2017,20:00:00,95962443,1613
1777,96 ST,1/2/2017,0:00:00,95963365,922
1778,96 ST,1/2/2017,4:00:00,95963552,187
1779,96 ST,1/2/2017,8:00:00,95964021,469
1780,96 ST,1/2/2017,12:00:00,95965630,1609
1781,96 ST,1/2/2017,16:00:00,95967984,2354
1782,96 ST,1/2/2017,20:00:00,95970413,2429
1783,96 ST,1/3/2017,0:00:00,95971400,987
1784,96 ST,1/3/2017,4:00:00,95971557,157
1785,96 ST,1/3/2017,8:00:00,95973461,1904
1786,96 ST,1/3/2017,12:00:00,76283066,3249
1787,96 ST,1/3/2017,16:00:00,76285941,2875
1788,96 ST,1/3/2017,20:00:00,59198064,2403
1789,96 ST,1/4/2017,0:00:00,95992144,1495
1790,96 ST,1/4/2017,4:00:00,95992327,183
1791,96 ST,1/4/2017,8:00:00,95994206,1879
1792,96 ST,1/4/2017,12:00:00,76294816,3286
